input_latitude,input_longitude,locationName,requestTimestamp,queryDate,imageDate,satelliteImageType,satelliteImageFrequency,cellConcentration_cells/mL,maxCellConcentration_cells/mL,cell_latitude,cell_longitude,validCellsCount
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,11-14-2020 05:00:00:0 UTC,OLCI,Weekly,554625.7,691831.0,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,2208004.8,2208004.8,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,10-31-2020 04:00:00:0 UTC,OLCI,Weekly,1076465.2,1541700.5,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,1047128.56,1499684.8,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,1419057.5,1419057.5,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,1202264.4,1202264.4,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,963829.0,963829.0,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,1419057.5,1419057.5,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,731139.06,912010.9,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,937562.0,937562.0,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,432513.84,432513.84,40.5328,-105.06,1
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,337287.3,337287.3,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,619441.06,691831.0,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,07-25-2020 04:00:00:0 UTC,OLCI,Weekly,366437.56,366437.56,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,242102.92,242102.92,40.5328,-105.06,2
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,07-11-2020 04:00:00:0 UTC,OLCI,Weekly,839460.0,1202264.4,40.5328,-105.06,3
40.53271271,-105.0595093,Warren Lake,05-25-2023 13:33:29:469 UTC,05-25-2023 13:33:29:469 UTC,07-04-2020 04:00:00:0 UTC,OLCI,Weekly,539510.6,539510.6,40.5328,-105.06,3
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,09-03-2022 04:00:00:0 UTC,OLCI,Weekly,277971.34,510504.97,40.546,-104.959,3
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,08-27-2022 04:00:00:0 UTC,OLCI,Weekly,483058.8,816582.3,40.546,-104.962,4
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,08-20-2022 04:00:00:0 UTC,OLCI,Weekly,235504.94,337287.3,40.546,-104.962,4
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,12-11-2021 05:00:00:0 UTC,OLCI,Weekly,188799.12,188799.12,40.546,-104.959,2
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,586138.1,794328.2,40.546,-104.962,5
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,222843.52,654636.2,40.546,-104.962,3
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,02-27-2021 05:00:00:0 UTC,OLCI,Weekly,26546.055,44874.54,40.546,-104.959,2
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,02-06-2021 05:00:00:0 UTC,OLCI,Weekly,9817.4795,173780.08,40.546,-104.962,3
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,159955.81,496592.3,40.546,-104.959,2
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,10-31-2020 04:00:00:0 UTC,OLCI,Weekly,46131.758,64268.773,40.546,-104.959,2
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,285759.06,636795.56,40.546,-104.959,2
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,263026.8,469894.1,40.546,-104.962,6
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,07-25-2020 04:00:00:0 UTC,OLCI,Weekly,135518.94,135518.94,40.546,-104.962,4
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,102801.63,108642.56,40.546,-104.962,4
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,04-11-2020 04:00:00:0 UTC,OLCI,Weekly,33113.113,42461.957,40.546,-104.959,4
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,02-29-2020 05:00:00:0 UTC,OLCI,Weekly,42461.957,102801.63,40.546,-104.962,3
40.54627883,-104.9609756,Timnath Reservoir,05-25-2023 13:33:30:45 UTC,05-25-2023 13:33:30:45 UTC,01-18-2020 05:00:00:0 UTC,OLCI,Weekly,12246.161,35974.934,40.546,-104.962,3
40.64154081,-104.9652697,Cobb Lake,05-25-2023 13:33:30:931 UTC,05-25-2023 13:33:30:931 UTC,01-02-2021 05:00:00:0 UTC,OLCI,Weekly,7046.9307,7046.9307,40.6413,-104.966,2
40.64154081,-104.9652697,Cobb Lake,05-25-2023 13:33:30:931 UTC,05-25-2023 13:33:30:931 UTC,12-19-2020 05:00:00:0 UTC,OLCI,Weekly,28840.316,33113.113,40.6413,-104.966,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-24-2022 04:00:00:0 UTC,OLCI,Weekly,293764.97,293764.97,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-17-2022 04:00:00:0 UTC,OLCI,Weekly,183653.83,242102.92,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-10-2022 04:00:00:0 UTC,OLCI,Weekly,14060.476,255858.6,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,03-19-2022 04:00:00:0 UTC,OLCI,Weekly,376703.8,376703.8,40.784,-105.119,2
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,01-01-2022 05:00:00:0 UTC,OLCI,Weekly,84722.74,128233.06,40.784,-105.119,2
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,12-11-2021 05:00:00:0 UTC,OLCI,Weekly,496592.3,496592.3,40.784,-105.119,3
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,12-04-2021 05:00:00:0 UTC,OLCI,Weekly,84722.74,84722.74,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,11-27-2021 05:00:00:0 UTC,OLCI,Weekly,66069.34,80167.805,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,11-13-2021 05:00:00:0 UTC,OLCI,Weekly,139315.69,139315.69,40.784,-105.119,2
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,11-06-2021 04:00:00:0 UTC,OLCI,Weekly,147231.25,151356.12,40.784,-105.119,2
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,173780.08,173780.08,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,199526.22,235504.94,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,188799.12,310455.97,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,14060.476,216770.4,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,135518.94,229086.78,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,7447.3193,328095.3,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,02-13-2021 05:00:00:0 UTC,OLCI,Weekly,7655.9663,10665.961,40.784,-105.119,3
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,12-12-2020 05:00:00:0 UTC,OLCI,Weekly,28054.338,36982.816,40.784,-105.119,2
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,12-05-2020 05:00:00:0 UTC,OLCI,Weekly,46131.758,69823.24,40.784,-105.119,3
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,11-21-2020 05:00:00:0 UTC,OLCI,Weekly,27289.777,94623.72,40.784,-105.119,3
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,11-14-2020 05:00:00:0 UTC,OLCI,Weekly,46131.758,71779.43,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,16595.87,42461.957,40.784,-105.119,5
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,15703.628,60813.5,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,17060.824,73790.42,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,34994.516,80167.805,40.784,-105.119,5
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,36982.816,64268.773,40.784,-105.119,3
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,94623.72,255858.6,40.784,-105.119,4
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,222843.52,229086.78,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,02-01-2020 05:00:00:0 UTC,OLCI,Weekly,38018.938,42461.957,40.784,-105.119,6
40.78306985,-105.1206207,North Poudre Reservoir Number 15,05-25-2023 13:33:32:43 UTC,05-25-2023 13:33:32:43 UTC,01-11-2020 05:00:00:0 UTC,OLCI,Weekly,33113.113,84722.74,40.784,-105.119,6
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,12-04-2021 05:00:00:0 UTC,OLCI,Weekly,19588.447,25822.6,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,270395.84,319153.78,40.842,-105.158,3
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,210862.81,691831.0,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,691831.0,887156.0,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,672976.7,672976.7,40.842,-105.158,6
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,483058.8,483058.8,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,570164.3,570164.3,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,691831.0,772680.56,40.842,-105.158,6
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,08-28-2021 04:00:00:0 UTC,OLCI,Weekly,602559.6,654636.2,40.842,-105.158,6
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,12-12-2020 05:00:00:0 UTC,OLCI,Weekly,131825.67,131825.67,40.842,-105.158,3
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,12-05-2020 05:00:00:0 UTC,OLCI,Weekly,159955.81,159955.81,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,11-21-2020 05:00:00:0 UTC,OLCI,Weekly,13677.288,52966.348,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,147231.25,255858.6,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,510504.97,510504.97,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,469894.1,469894.1,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,194088.6,205116.2,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,128233.06,178648.75,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,75857.76,94623.72,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,155596.56,277971.34,40.842,-105.158,5
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,52966.348,73790.42,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,25822.6,143218.78,40.842,-105.158,3
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,08-08-2020 04:00:00:0 UTC,OLCI,Weekly,82413.81,147231.25,40.842,-105.158,4
40.84203072,-105.1580429,Park Creek Reservoir,05-25-2023 13:33:33:67 UTC,05-25-2023 13:33:33:67 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,151356.12,151356.12,40.842,-105.158,5
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,11-19-2022 05:00:00:0 UTC,OLCI,Weekly,173780.08,255858.6,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,11-12-2022 05:00:00:0 UTC,OLCI,Weekly,691831.0,862978.56,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,11-05-2022 04:00:00:0 UTC,OLCI,Weekly,1235947.5,2535128.5,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-29-2022 04:00:00:0 UTC,OLCI,Weekly,1721868.6,2269864.8,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-22-2022 04:00:00:0 UTC,OLCI,Weekly,2992264.5,3435579.2,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-15-2022 04:00:00:0 UTC,OLCI,Weekly,2147830.5,2269864.8,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-08-2022 04:00:00:0 UTC,OLCI,Weekly,2606153.5,4285485.5,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-01-2022 04:00:00:0 UTC,OLCI,Weekly,2208004.8,2208004.8,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-24-2022 04:00:00:0 UTC,OLCI,Weekly,1770109.0,1770109.0,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-17-2022 04:00:00:0 UTC,OLCI,Weekly,839460.0,839460.0,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-10-2022 04:00:00:0 UTC,OLCI,Weekly,636795.56,862978.56,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-03-2022 04:00:00:0 UTC,OLCI,Weekly,409260.66,602559.6,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-27-2022 04:00:00:0 UTC,OLCI,Weekly,483058.8,524807.44,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-20-2022 04:00:00:0 UTC,OLCI,Weekly,654636.2,772680.56,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-13-2022 04:00:00:0 UTC,OLCI,Weekly,444631.28,586138.1,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-06-2022 04:00:00:0 UTC,OLCI,Weekly,337287.3,356451.16,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,07-30-2022 04:00:00:0 UTC,OLCI,Weekly,432513.84,586138.1,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,07-23-2022 04:00:00:0 UTC,OLCI,Weekly,34040.816,143218.78,40.8526,-105.029,3
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,01-01-2022 05:00:00:0 UTC,OLCI,Weekly,36982.816,36982.816,40.8526,-105.029,2
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,11-13-2021 05:00:00:0 UTC,OLCI,Weekly,38018.938,183653.83,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,11-06-2021 04:00:00:0 UTC,OLCI,Weekly,183653.83,248885.73,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-30-2021 04:00:00:0 UTC,OLCI,Weekly,420726.66,602559.6,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,496592.3,672976.7,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,862978.56,912010.9,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,839460.0,1106623.8,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,816582.3,990831.94,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,691831.0,912010.9,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,539510.6,794328.2,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,672976.7,887156.0,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,1047128.56,1047128.56,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-28-2021 04:00:00:0 UTC,OLCI,Weekly,1419057.5,1419057.5,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-21-2021 04:00:00:0 UTC,OLCI,Weekly,731139.06,887156.0,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-14-2021 04:00:00:0 UTC,OLCI,Weekly,496592.3,839460.0,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,08-07-2021 04:00:00:0 UTC,OLCI,Weekly,420726.66,496592.3,40.8526,-105.029,6
40.85341267,-105.0279236,Wire Draw,05-25-2023 13:33:33:309 UTC,05-25-2023 13:33:33:309 UTC,07-31-2021 04:00:00:0 UTC,OLCI,Weekly,524807.44,619441.06,40.8526,-105.029,6
